Wavelength,V
810,2.10798E-06
810,2.09515E-06
810,2.08240E-06
810,2.06973E-06
810,2.05715E-06
810,2.04465E-06
810,2.03224E-06
810,2.01990E-06
810,2.00765E-06
810,1.99548E-06
811,1.98339E-06
811,1.97137E-06
811,1.95944E-06
811,1.94759E-06
811,1.93581E-06
811,1.92412E-06
811,1.91249E-06
811,1.90095E-06
811,1.88948E-06
812,1.87809E-06
812,1.86677E-06
812,1.85553E-06
812,1.84436E-06
812,1.83326E-06
812,1.82224E-06
812,1.81129E-06
812,1.80041E-06
812,1.78960E-06
812,1.77887E-06
812,1.76820E-06
813,1.75761E-06
813,1.74708E-06
813,1.73662E-06
813,1.72623E-06
813,1.71591E-06
813,1.70566E-06
813,1.69548E-06
813,1.68536E-06
813,1.67530E-06
814,1.66532E-06
814,1.65540E-06
814,1.64554E-06
814,1.63575E-06
814,1.62602E-06
814,1.61636E-06
814,1.60675E-06
814,1.59722E-06
814,1.58774E-06
814,1.57832E-06
814,1.56897E-06
815,1.55968E-06
815,1.55045E-06
815,1.54128E-06
815,1.53217E-06
815,1.52311E-06
815,1.51412E-06
815,1.50519E-06
815,1.49631E-06
815,1.48749E-06
816,1.47873E-06
816,1.47002E-06
816,1.46137E-06
816,1.45278E-06
816,1.44424E-06
816,1.43575E-06
816,1.42732E-06
816,1.41894E-06
816,1.41061E-06
816,1.40234E-06
816,1.39412E-06
817,1.38595E-06
817,1.37783E-06
817,1.36976E-06
817,1.36174E-06
817,1.35377E-06
817,1.34585E-06
817,1.33798E-06
817,1.33016E-06
817,1.32238E-06
818,1.31465E-06
818,1.30697E-06
818,1.29934E-06
818,1.29175E-06
818,1.28421E-06
818,1.27671E-06
818,1.26926E-06
818,1.26186E-06
818,1.25449E-06
818,1.24718E-06
818,1.23990E-06
819,1.23267E-06
819,1.22548E-06
819,1.21833E-06
819,1.21123E-06
819,1.20417E-06
819,1.19714E-06
819,1.19016E-06
819,1.18322E-06
819,1.17633E-06
820,1.16947E-06
820,1.16265E-06
820,1.15587E-06
820,1.14912E-06
820,1.14242E-06
820,1.13576E-06
820,1.12913E-06
820,1.12254E-06
820,1.11599E-06
820,1.10948E-06
820,1.10300E-06
821,1.09657E-06
821,1.09016E-06
821,1.08380E-06
821,1.07747E-06
821,1.07118E-06
821,1.06493E-06
821,1.05871E-06
821,1.05253E-06
821,1.04638E-06
822,1.04027E-06
822,1.03419E-06
822,1.02815E-06
822,1.02215E-06
822,1.01618E-06
822,1.01024E-06
822,1.00434E-06
822,9.98478E-07
822,9.92646E-07
822,9.86850E-07
822,9.81087E-07
823,9.75358E-07
823,9.69663E-07
823,9.64001E-07
823,9.58373E-07
823,9.52778E-07
823,9.47216E-07
823,9.41687E-07
823,9.36191E-07
823,9.30728E-07
824,9.25297E-07
824,9.19898E-07
824,9.14531E-07
824,9.09196E-07
824,9.03894E-07
824,8.98622E-07
824,8.93383E-07
824,8.88174E-07
824,8.82997E-07
824,8.77851E-07
824,8.72736E-07
825,8.67651E-07
825,8.62597E-07
825,8.57573E-07
825,8.52580E-07
825,8.47617E-07
825,8.42683E-07
825,8.37780E-07
825,8.32906E-07
825,8.28061E-07
826,8.23246E-07
826,8.18460E-07
826,8.13703E-07
826,8.08975E-07
826,8.04276E-07
826,7.99605E-07
826,7.94963E-07
826,7.90349E-07
826,7.85763E-07
826,7.81205E-07
826,7.76675E-07
827,7.72172E-07
827,7.67697E-07
827,7.63250E-07
827,7.58829E-07
827,7.54436E-07
827,7.50070E-07
827,7.45730E-07
827,7.41418E-07
827,7.37131E-07
828,7.32871E-07
828,7.28638E-07
828,7.24430E-07
828,7.20248E-07
828,7.16093E-07
828,7.11962E-07
828,7.07858E-07
828,7.03779E-07
828,6.99725E-07
828,6.95696E-07
828,6.91692E-07
829,6.87713E-07
829,6.83758E-07
829,6.79829E-07
829,6.75923E-07
829,6.72042E-07
829,6.68185E-07
829,6.64352E-07
829,6.60543E-07
829,6.56758E-07
830,6.52996E-07
830,6.49258E-07
830,6.45543E-07
830,6.41852E-07
830,6.38183E-07
830,6.34538E-07
